chng_type,Type,area_ha
gain,OpenCoast_61711,8.231585753
loss,OpenCoast_61711,10.00109871
gain,OpenCoast_61712,0.074193422
loss,OpenCoast_61712,0.774183781
gain,OpenCoast_61714,89.71749639
loss,OpenCoast_61714,12.15122134
gain,OpenCoast_61715,37.56539819
loss,OpenCoast_61715,218.7329937
gain,OpenCoast_61716,5.825275004
loss,OpenCoast_61716,1.724947351
gain,OpenCoast_61717,5.525753356
loss,OpenCoast_61717,1.914813209
gain,OpenCoast_61718,0.451285684
loss,OpenCoast_61718,0.424428356
loss,OpenCoast_61719,1.936499148
gain,OpenCoast_61720,1.464737991
loss,OpenCoast_61720,7.838373992
gain,OpenCoast_61724,1.137215492
loss,OpenCoast_61724,0.6629356
gain,OpenCoast_61725,73.02565597
loss,OpenCoast_61725,12.66109258
gain,OpenCoast_61726,0.043244491
loss,OpenCoast_61726,3.263790629
gain,OpenCoast_61727,262.6593073
loss,OpenCoast_61727,126.7593397
gain,OpenCoast_61728,0.53829918
loss,OpenCoast_61728,1.314541471
gain,OpenCoast_61729,3.728942492
loss,OpenCoast_61729,35.28136286
gain,OpenCoast_61734,0.199368546
loss,OpenCoast_61734,0.51819082
gain,OpenCoast_61735,223.9736865
loss,OpenCoast_61735,69.13355178
gain,OpenCoast_61736,33.62538975
loss,OpenCoast_61736,47.90835594
gain,OpenCoast_61737,1.675572091
loss,OpenCoast_61737,7.715485397
gain,OpenCoast_61738,12.59085456
loss,OpenCoast_61738,2.839484274
gain,OpenCoast_61741,3.254819653
loss,OpenCoast_61741,0.274647253
gain,OpenCoast_61742,5.753063169
loss,OpenCoast_61742,10.96595334
gain,OpenCoast_61743,3.152746733
loss,OpenCoast_61743,4.995936649
gain,OpenCoast_61744,0.072466105
loss,OpenCoast_61744,0.955234178
gain,OpenCoast_61745,34.81595306
loss,OpenCoast_61745,15.78597945
gain,OpenCoast_61746,40.85111387
loss,OpenCoast_61746,45.51187013
gain,OpenCoast_61747,0.666775072
loss,OpenCoast_61747,3.152872232
gain,OpenCoast_61748,0.674723231
loss,OpenCoast_61748,10.04277695
loss,OpenCoast_61749,4.409188564
gain,OpenCoast_61750,0.540749332
loss,OpenCoast_61750,0.336766864
gain,OpenCoast_61752,5.81356242
loss,OpenCoast_61752,10.91094209
gain,OpenCoast_61754,347.2825114
loss,OpenCoast_61754,5.379590146
gain,OpenCoast_61757,2348.475918
loss,OpenCoast_61757,53.29000144
gain,OpenCoast_61758,3.192785762
loss,OpenCoast_61758,3.293114773
loss,OpenCoast_61761,0.503816855
gain,OpenCoast_61762,4.141205523
loss,OpenCoast_61762,2.347838563
gain,OpenCoast_61765,11.59374916
loss,OpenCoast_61765,1.200997068
gain,OpenCoast_61766,4.328355261
loss,OpenCoast_61766,40.6569178
gain,OpenCoast_61767,8.081609987
loss,OpenCoast_61767,8.156688712
gain,OpenCoast_61769,34.91833088
loss,OpenCoast_61769,33.26953292
loss,OpenCoast_61770,0.269321272
gain,OpenCoast_61772,0.094112973
loss,OpenCoast_61772,1.68501348
gain,OpenCoast_61777,0.060039557
loss,OpenCoast_61777,0.120079078
loss,OpenCoast_61779,0.379347196
loss,OpenCoast_61780,0.501338417
loss,OpenCoast_61782,0.0209511
gain,OpenCoast_61783,1.021861118
loss,OpenCoast_61783,2.768076144
gain,OpenCoast_61787,11.06377573
loss,OpenCoast_61787,4.675896091
gain,OpenCoast_61789,142.7750283
loss,OpenCoast_61789,3.831416828
gain,OpenCoast_61790,11.71423184
loss,OpenCoast_61790,16.42581457
loss,OpenCoast_61791,0.119407365
gain,OpenCoast_61793,179.2785119
loss,OpenCoast_61793,52.98038202
gain,OpenCoast_61795,4.738670491
loss,OpenCoast_61795,1.413054287
loss,OpenCoast_61798,1.063756971
gain,OpenCoast_61799,20.28433617
loss,OpenCoast_61799,9.254507918
gain,OpenCoast_61801,3.688583455
loss,OpenCoast_61801,22.0043052
gain,OpenCoast_61802,2.29051464
loss,OpenCoast_61802,0.698688466
gain,OpenCoast_61807,6.215979369
loss,OpenCoast_61807,2.083410202
gain,OpenCoast_61808,4.711428054
loss,OpenCoast_61808,0.211862092
loss,OpenCoast_61810,0.668985632
gain,OpenCoast_61811,17.98924348
loss,OpenCoast_61811,0.493104467
gain,OpenCoast_61813,21.77937053
loss,OpenCoast_61813,18.85256255
gain,OpenCoast_61814,163.6709582
loss,OpenCoast_61814,20.14540998
gain,OpenCoast_61815,73.74869113
loss,OpenCoast_61815,23.58260064
loss,OpenCoast_61817,1.213355568
gain,OpenCoast_61820,4.540894308
loss,OpenCoast_61820,4.82311388
gain,OpenCoast_61821,10.60693184
loss,OpenCoast_61821,92.43876897
gain,OpenCoast_61822,20.14224928
loss,OpenCoast_61822,71.1203287
gain,OpenCoast_61823,4.216090897
loss,OpenCoast_61823,6.924090151
gain,OpenCoast_61824,81.24583974
loss,OpenCoast_61824,55.56173252
gain,OpenCoast_61825,11.18286766
loss,OpenCoast_61825,19.57359185
gain,OpenCoast_61828,4.442872722
loss,OpenCoast_61828,2.01162495
gain,OpenCoast_61831,0.103447171
loss,OpenCoast_61831,19.40969201
gain,OpenCoast_61832,7.431439057
loss,OpenCoast_61832,19.40339825
gain,OpenCoast_61833,0.738697279
loss,OpenCoast_61833,79.5170325
gain,OpenCoast_61837,1.285331624
loss,OpenCoast_61837,13.55064842
gain,OpenCoast_61841,4.226068208
loss,OpenCoast_61841,8.43092384
loss,OpenCoast_61843,0.137576497
gain,OpenCoast_61845,53.39003386
loss,OpenCoast_61845,109.0644444
gain,OpenCoast_61849,0.149950643
gain,OpenCoast_61852,0.259884445
loss,OpenCoast_61852,0.40273098
gain,OpenCoast_61853,17.74177512
loss,OpenCoast_61853,152.522112
gain,OpenCoast_61856,176.01173
loss,OpenCoast_61856,28.43568732
gain,OpenCoast_61858,11.69453346
loss,OpenCoast_61858,31.87347815
gain,OpenCoast_61861,17.29856224
loss,OpenCoast_61861,2.217813583
loss,OpenCoast_61862,0.382030007
loss,OpenCoast_61863,0.11948139
gain,OpenCoast_61870,15.9171609
loss,OpenCoast_61870,0.785288713
gain,OpenCoast_61871,0.01272398
loss,OpenCoast_61871,2.104164186
gain,OpenCoast_61872,41.6285234
loss,OpenCoast_61872,23.77987243
gain,OpenCoast_61876,0.506808172
loss,OpenCoast_61876,5.059730073
gain,OpenCoast_61877,2.078507206
loss,OpenCoast_61877,4.159917772
gain,OpenCoast_61878,50.99555274
loss,OpenCoast_61878,11.23775315
gain,OpenCoast_61879,67.0887015
loss,OpenCoast_61879,123.3625231
gain,OpenCoast_61880,0.099671486
loss,OpenCoast_61880,0.982715675
gain,OpenCoast_61881,3.350392449
loss,OpenCoast_61881,5.411350381
gain,OpenCoast_61883,54.9452488
loss,OpenCoast_61883,13.96304996
gain,OpenCoast_61885,13.85231141
loss,OpenCoast_61885,14.30305653
gain,OpenCoast_61887,2.048920335
loss,OpenCoast_61887,14.16342574
gain,OpenCoast_61889,0.38466515
loss,OpenCoast_61889,3.377480515
gain,OpenCoast_61893,25.56732497
loss,OpenCoast_61893,25.04344407
gain,OpenCoast_61894,3.309388083
loss,OpenCoast_61894,2.911593302
gain,OpenCoast_61897,60.15025115
loss,OpenCoast_61897,89.21564794
gain,OpenCoast_61899,1.947735477
loss,OpenCoast_61899,0.432170214
gain,OpenCoast_61900,0.051987473
gain,OpenCoast_61901,0.059666047
loss,OpenCoast_61901,3.216116394
gain,OpenCoast_61902,35.82533403
loss,OpenCoast_61902,5.426369718
gain,OpenCoast_61904,0.027674665
loss,OpenCoast_61904,0.272009791
gain,OpenCoast_61905,1.283828
loss,OpenCoast_61905,0.25638981
gain,OpenCoast_61909,7.327663341
loss,OpenCoast_61909,14.40600813
gain,OpenCoast_61912,82.55091854
loss,OpenCoast_61912,182.9405197
gain,OpenCoast_61913,0.900614062
gain,OpenCoast_61915,0.019563306
loss,OpenCoast_61915,0.006324362
gain,OpenCoast_61916,8.371358641
loss,OpenCoast_61916,2.941943309
gain,OpenCoast_61919,36.43370482
loss,OpenCoast_61919,90.40795953
gain,OpenCoast_61920,0.296701753
loss,OpenCoast_61920,1.811037622
gain,OpenCoast_61922,1.468436358
loss,OpenCoast_61922,0.541123027
gain,OpenCoast_61923,11.46337837
loss,OpenCoast_61923,19.05027554
gain,OpenCoast_61925,1.599924149
loss,OpenCoast_61925,3.250286762
gain,OpenCoast_61926,3.420140684
loss,OpenCoast_61926,2.286614197
loss,OpenCoast_61927,0.803429538
loss,OpenCoast_61931,0.682796055
gain,OpenCoast_61934,0.178151936
loss,OpenCoast_61934,0.091349919
gain,OpenCoast_61936,93.19029482
loss,OpenCoast_61936,12.01941189
gain,OpenCoast_61938,1.168961728
loss,OpenCoast_61938,0.976787698
gain,OpenCoast_61939,0.052043144
loss,OpenCoast_61939,0.206036402
gain,OpenCoast_61941,11.25076444
loss,OpenCoast_61941,19.14680034
gain,OpenCoast_61943,6.100980907
loss,OpenCoast_61943,2.35908516
gain,OpenCoast_61944,0.638147243
loss,OpenCoast_61944,0.653081374
gain,OpenCoast_61945,217.5692925
loss,OpenCoast_61945,50.19511785
gain,OpenCoast_61946,7.016419585
loss,OpenCoast_61946,1.44250875
gain,OpenCoast_61953,28.40816838
loss,OpenCoast_61953,109.1880132
gain,OpenCoast_61956,14.59323032
loss,OpenCoast_61956,38.28929921
gain,OpenCoast_61959,4.882489352
loss,OpenCoast_61959,3.578768305
gain,OpenCoast_61960,122.6279935
loss,OpenCoast_61960,20.59008397
gain,OpenCoast_61962,26.69669731
loss,OpenCoast_61962,36.58727567
gain,OpenCoast_61963,344.0429488
loss,OpenCoast_61963,44.5754199
gain,OpenCoast_61964,23.86544822
loss,OpenCoast_61964,19.06472945
gain,OpenCoast_61967,0.93324796
loss,OpenCoast_61967,1.118797277
gain,OpenCoast_61968,0.577311728
loss,OpenCoast_61968,1.212799732
gain,OpenCoast_61970,0.179308463
loss,OpenCoast_61970,0.119538985
gain,OpenCoast_61975,7.298129304
loss,OpenCoast_61975,0.585423774
gain,OpenCoast_61978,1.222378242
loss,OpenCoast_61978,4.281217781
gain,OpenCoast_61979,1.304085543
loss,OpenCoast_61979,5.323029731
gain,OpenCoast_61981,2.333242958
loss,OpenCoast_61981,2.729255943
gain,OpenCoast_61984,3.759565157
loss,OpenCoast_61984,3.268678569
gain,OpenCoast_61986,18.34569888
loss,OpenCoast_61986,18.44353022
gain,OpenCoast_61989,0.804361469
loss,OpenCoast_61989,1.084407776
gain,OpenCoast_61992,58.67875491
loss,OpenCoast_61992,12.56321008
gain,OpenCoast_61993,37.97209431
loss,OpenCoast_61993,54.3037544
gain,OpenCoast_61994,57.54456723
loss,OpenCoast_61994,32.11843578
gain,OpenCoast_61995,26.12277033
loss,OpenCoast_61995,56.61342542
gain,OpenCoast_61996,0.690724428
loss,OpenCoast_61996,1.268645667
gain,OpenCoast_61997,1.313836616
loss,OpenCoast_61997,2.780638795
gain,OpenCoast_61999,0.796446641
loss,OpenCoast_61999,0.481569792
gain,OpenCoast_62000,7.397071829
loss,OpenCoast_62000,6.122195972
gain,OpenCoast_62001,96.90743376
loss,OpenCoast_62001,164.5500245
gain,OpenCoast_62003,2.946528674
loss,OpenCoast_62003,12.58150647
gain,OpenCoast_62005,1.283616729
loss,OpenCoast_62005,1.759198978
gain,OpenCoast_62006,1.74296106
loss,OpenCoast_62006,1.549345741
gain,OpenCoast_62007,0.023464256
loss,OpenCoast_62007,0.851515903
gain,OpenCoast_62009,0.782078897
loss,OpenCoast_62009,6.820697433
loss,OpenCoast_62011,0.12191574
gain,OpenCoast_62012,10.49436945
loss,OpenCoast_62012,32.1805121
gain,OpenCoast_62013,33.96007101
loss,OpenCoast_62013,6.557266268
gain,OpenCoast_62014,15.9331703
loss,OpenCoast_62014,54.01088515
gain,OpenCoast_62015,17.22038104
loss,OpenCoast_62015,107.2461436
gain,OpenCoast_62018,0.658588089
loss,OpenCoast_62018,0.178749016
gain,OpenCoast_62020,0.003397618
loss,OpenCoast_62020,0.059234109
gain,OpenCoast_62022,7.249346046
loss,OpenCoast_62022,25.66599406
gain,OpenCoast_62023,0.052365068
gain,OpenCoast_62024,114.4019989
loss,OpenCoast_62024,29.70403669
loss,OpenCoast_62025,1.67997058
gain,OpenCoast_62027,5.794828342
loss,OpenCoast_62027,2.093700364
gain,OpenCoast_62028,0.059462988
loss,OpenCoast_62028,0.632823294
gain,OpenCoast_62031,17.85040991
loss,OpenCoast_62031,10.21326807
gain,OpenCoast_62032,0.059443106
loss,OpenCoast_62032,1.395651093
gain,OpenCoast_62036,0.001108137
loss,OpenCoast_62036,0.040230001
gain,OpenCoast_62040,3.267294882
loss,OpenCoast_62040,3.599474825
gain,OpenCoast_62041,0.58046625
loss,OpenCoast_62041,0.168144466
gain,OpenCoast_62043,8.797005561
loss,OpenCoast_62043,10.49382555
gain,OpenCoast_62047,0.939088891
loss,OpenCoast_62047,0.356401415
gain,OpenCoast_62048,4.52149677
loss,OpenCoast_62048,7.079571124
gain,OpenCoast_62049,0.377571588
loss,OpenCoast_62049,0.903890924
gain,OpenCoast_62052,0.043210731
loss,OpenCoast_62052,6.154704824
gain,OpenCoast_62053,0.272264199
loss,OpenCoast_62053,2.928222034
gain,OpenCoast_62056,15.66743631
loss,OpenCoast_62056,3.436239397
gain,OpenCoast_62057,0.267858606
loss,OpenCoast_62057,6.136149635
loss,OpenCoast_62062,0.745570535
gain,OpenCoast_62064,4.997126917
loss,OpenCoast_62064,3.254514774
gain,OpenCoast_62065,18.24487006
loss,OpenCoast_62065,1.741122339
gain,OpenCoast_62067,3.416429026
loss,OpenCoast_62067,0.356900105
gain,OpenCoast_62068,1.29135759
loss,OpenCoast_62068,2.90524805
gain,OpenCoast_62069,4.048824277
loss,OpenCoast_62069,2.823011
gain,OpenCoast_62071,1.865815445
loss,OpenCoast_62071,4.083776521
gain,OpenCoast_62072,132.096075
loss,OpenCoast_62072,14.76298245
gain,OpenCoast_62073,13.39953033
loss,OpenCoast_62073,14.36187189
loss,OpenCoast_62074,0.438215751
gain,OpenCoast_62077,0.01936456
gain,OpenCoast_62078,0.255028813
loss,OpenCoast_62078,8.457387826
gain,OpenCoast_62079,0.000150832
loss,OpenCoast_62079,0.789965048
gain,OpenCoast_62080,12.35077811
loss,OpenCoast_62080,0.259831736
gain,OpenCoast_62082,0.059123964
loss,OpenCoast_62082,1.019367373
gain,OpenCoast_62084,5.86506966
loss,OpenCoast_62084,5.631501489
gain,OpenCoast_62085,1.058888967
loss,OpenCoast_62085,2.386528145
gain,OpenCoast_62087,10.43288045
loss,OpenCoast_62087,7.102211215
gain,OpenCoast_62088,0.059010282
loss,OpenCoast_62088,0.118018679
gain,OpenCoast_62090,3.632536303
loss,OpenCoast_62090,5.18717463
gain,OpenCoast_62091,1.494402088
loss,OpenCoast_62091,3.350085445
gain,OpenCoast_62092,0.27187797
loss,OpenCoast_62092,0.0590089
gain,OpenCoast_62093,7.747184404
loss,OpenCoast_62093,4.776640948
gain,OpenCoast_62097,14.16945981
loss,OpenCoast_62097,9.681949499
gain,OpenCoast_62099,0.228333445
loss,OpenCoast_62099,17.26458202
gain,OpenCoast_62100,141.4011509
loss,OpenCoast_62100,169.2342756
gain,OpenCoast_62102,2.499902637
loss,OpenCoast_62102,8.325357572
gain,OpenCoast_62103,47.58444479
loss,OpenCoast_62103,14.10267925
gain,OpenCoast_62104,19.19824757
loss,OpenCoast_62104,14.2016018
gain,OpenCoast_62106,0.430879463
loss,OpenCoast_62106,34.00718277
gain,OpenCoast_62109,4.492222264
loss,OpenCoast_62109,1.173501375
gain,OpenCoast_62111,17.98240929
loss,OpenCoast_62111,28.68217913
loss,OpenCoast_62112,0.688739708
loss,OpenCoast_62113,0.00023341
gain,OpenCoast_62114,6.521236973
loss,OpenCoast_62114,2.919512681
gain,OpenCoast_62116,6.797598168
loss,OpenCoast_62116,5.951721326
loss,OpenCoast_62120,0.161669674
gain,OpenCoast_62121,12.72820129
loss,OpenCoast_62121,6.497599791
gain,OpenCoast_62122,2.593900302
loss,OpenCoast_62122,6.552635231
gain,OpenCoast_62124,20.72213205
loss,OpenCoast_62124,19.33446494
gain,OpenCoast_62125,0.236038947
gain,OpenCoast_62126,1.118474493
loss,OpenCoast_62126,2.607204281
loss,OpenCoast_62127,0.296536874
gain,OpenCoast_62128,5.950916658
loss,OpenCoast_62128,0.311190953
gain,OpenCoast_62130,0.926942582
loss,OpenCoast_62130,0.672832312
gain,OpenCoast_62131,0.566468109
loss,OpenCoast_62131,1.979473906
gain,OpenCoast_62135,1.391815752
loss,OpenCoast_62135,3.402123872
gain,OpenCoast_62137,58.55673799
loss,OpenCoast_62137,4.045916279
gain,OpenCoast_62138,2.796980185
loss,OpenCoast_62138,1.249070777
gain,OpenCoast_62139,11.0358443
loss,OpenCoast_62139,2.042951892
gain,OpenCoast_62140,26.31077344
loss,OpenCoast_62140,52.59326708
gain,OpenCoast_62142,1.069571828
loss,OpenCoast_62142,18.34792176
gain,OpenCoast_62145,0.296907348
loss,OpenCoast_62145,9.159844534
gain,OpenCoast_62146,1.595800191
loss,OpenCoast_62146,1.628989709
gain,OpenCoast_62147,18.18543765
loss,OpenCoast_62147,6.573396492
gain,OpenCoast_62148,0.370658772
loss,OpenCoast_62148,8.42981912
gain,OpenCoast_62150,6.947882688
loss,OpenCoast_62150,20.09814672
gain,OpenCoast_62151,1.205206099
loss,OpenCoast_62151,1.610920856
gain,OpenCoast_62152,11.23482452
loss,OpenCoast_62152,5.521681407
gain,OpenCoast_62153,205.0113482
loss,OpenCoast_62153,101.154208
gain,OpenCoast_62155,28.00242645
loss,OpenCoast_62155,13.42321325
gain,OpenCoast_62156,72.46710783
loss,OpenCoast_62156,65.40878381
gain,OpenCoast_62157,12.74866887
loss,OpenCoast_62157,25.12148807
gain,OpenCoast_62158,1.178032879
loss,OpenCoast_62158,36.30859635
gain,OpenCoast_62159,412.5375687
loss,OpenCoast_62159,332.3585595
gain,OpenCoast_62160,0.353490528
loss,OpenCoast_62160,0.189963188
gain,OpenCoast_62162,0.147099029
gain,OpenCoast_62163,5.826746686
loss,OpenCoast_62163,6.582322977
gain,OpenCoast_62167,0.138025548
loss,OpenCoast_62167,0.337304731
loss,OpenCoast_62168,0.000213414
gain,OpenCoast_62169,0.827075213
loss,OpenCoast_62169,4.570613782
loss,OpenCoast_62170,0.072032748
gain,OpenCoast_62172,133.2464274
loss,OpenCoast_62172,45.25618901
gain,OpenCoast_62173,41.10083071
loss,OpenCoast_62173,13.13213618
gain,OpenCoast_62174,4.807564148
loss,OpenCoast_62174,81.71497287
gain,OpenCoast_62175,0.000680493
loss,OpenCoast_62175,0.275360897
gain,OpenCoast_62176,1.030885976
loss,OpenCoast_62176,1.172601993
loss,OpenCoast_62177,0.011440861
gain,OpenCoast_62179,8.569751157
loss,OpenCoast_62179,0.435402649
gain,OpenCoast_62180,0.00231407
loss,OpenCoast_62180,6.126070177
gain,OpenCoast_62182,0.474120901
loss,OpenCoast_62182,11.44377996
gain,OpenCoast_62184,0.49896595
loss,OpenCoast_62184,10.921827
gain,OpenCoast_62190,10.09664673
loss,OpenCoast_62190,0.311974761
gain,OpenCoast_62191,0.422981849
loss,OpenCoast_62191,3.114848646
gain,OpenCoast_62192,0.226701166
loss,OpenCoast_62192,4.405587809
gain,OpenCoast_62193,0.280089118
loss,OpenCoast_62193,1.677897828
loss,OpenCoast_62194,0.00246769
gain,OpenCoast_62197,0.219949379
loss,OpenCoast_62197,0.058503654
gain,OpenCoast_62200,0.058488748
loss,OpenCoast_62200,1.018783528
loss,OpenCoast_62201,0.541493594
gain,OpenCoast_62202,1.125473054
loss,OpenCoast_62202,0.058499929
gain,OpenCoast_62203,5.732807188
loss,OpenCoast_62203,1.4293461
gain,OpenCoast_62204,1.482967186
loss,OpenCoast_62204,25.80482648
gain,OpenCoast_62205,2.445347905
loss,OpenCoast_62205,0.983568766
gain,OpenCoast_62206,1.838914932
loss,OpenCoast_62206,7.485432193
gain,OpenCoast_62207,7.846864059
loss,OpenCoast_62207,7.792881521
gain,OpenCoast_62209,5.699225048
loss,OpenCoast_62209,0.811885394
gain,OpenCoast_62215,16.68117515
loss,OpenCoast_62215,49.27380058
gain,OpenCoast_62216,4.363004939
loss,OpenCoast_62216,0.301339852
gain,OpenCoast_62220,0.43812678
loss,OpenCoast_62220,3.162597926
gain,OpenCoast_62223,6.304677547
loss,OpenCoast_62223,1.215848116
loss,OpenCoast_62228,12.46515684
gain,OpenCoast_62229,0.350656851
loss,OpenCoast_62229,0.432846061
gain,OpenCoast_62230,10.75057401
loss,OpenCoast_62230,1.493980972
gain,OpenCoast_62232,0.932537194
loss,OpenCoast_62232,2.989104152
gain,OpenCoast_62233,0.491690644
loss,OpenCoast_62233,0.019553046
gain,OpenCoast_62236,1.263505387
loss,OpenCoast_62236,0.766316815
gain,OpenCoast_62238,0.124039178
loss,OpenCoast_62238,1.677438124
loss,OpenCoast_62239,2.077087897
gain,OpenCoast_62242,14.01490807
loss,OpenCoast_62242,0.852913729
gain,OpenCoast_62244,171.9744436
loss,OpenCoast_62244,8.234210626
loss,OpenCoast_62245,7.721410476
gain,OpenCoast_62246,0.761680246
loss,OpenCoast_62246,15.71630124
gain,OpenCoast_62248,0.920913736
loss,OpenCoast_62248,0.26215026
gain,OpenCoast_62250,0.312917614
loss,OpenCoast_62250,3.132652085
gain,OpenCoast_62251,0.602921151
loss,OpenCoast_62251,0.962368241
gain,OpenCoast_62253,0.142448447
loss,OpenCoast_62253,8.378431955
gain,OpenCoast_62258,0.058433036
loss,OpenCoast_62258,8.638743084
gain,OpenCoast_62260,2.890183854
loss,OpenCoast_62260,3.090055699
gain,OpenCoast_62261,8.5569382
loss,OpenCoast_62261,13.01562781
gain,OpenCoast_62263,1.643372636
loss,OpenCoast_62263,0.171173911
gain,OpenCoast_62264,77.53435733
loss,OpenCoast_62264,0.901091965
gain,OpenCoast_62265,0.140390591
loss,OpenCoast_62265,2.184712318
gain,OpenCoast_62266,0.001357016
loss,OpenCoast_62266,0.014835148
gain,OpenCoast_62269,1.608434978
loss,OpenCoast_62269,1.03997518
loss,OpenCoast_62271,0.000454975
gain,OpenCoast_62272,24.83044006
loss,OpenCoast_62272,5.924486139
gain,OpenCoast_62273,2.924440219
loss,OpenCoast_62273,23.27460203
gain,OpenCoast_62274,41.59219486
loss,OpenCoast_62274,9.985129346
gain,OpenCoast_62278,4.501532603
loss,OpenCoast_62278,4.525862053
gain,OpenCoast_62280,21.18865809
loss,OpenCoast_62280,22.51640221
gain,OpenCoast_62281,2.428155925
loss,OpenCoast_62281,4.358379173
gain,OpenCoast_62283,7.205413437
loss,OpenCoast_62283,1.642489447
loss,OpenCoast_62286,4.193541711
gain,OpenCoast_62287,0.622784935
loss,OpenCoast_62287,8.17505346
loss,OpenCoast_62288,4.498563256
gain,OpenCoast_62291,2.138513884
loss,OpenCoast_62291,4.462410179
gain,OpenCoast_62292,0.410715793
loss,OpenCoast_62293,4.037352494
gain,OpenCoast_62294,0.523092855
loss,OpenCoast_62294,1.463885248
gain,OpenCoast_62297,3.457058603
loss,OpenCoast_62297,77.94644019
loss,OpenCoast_62299,0.232073491
gain,OpenCoast_62300,0.606694601
loss,OpenCoast_62300,1.891433051
gain,OpenCoast_62301,75.81283342
loss,OpenCoast_62301,98.82548503
gain,OpenCoast_62303,0.641344399
loss,OpenCoast_62303,0.526361624
gain,OpenCoast_62306,0.017912979
loss,OpenCoast_62306,8.580432794
gain,OpenCoast_62308,0.121834812
loss,OpenCoast_62308,0.458286662
gain,OpenCoast_62314,3.680449919
loss,OpenCoast_62314,11.05546499
loss,OpenCoast_62315,0.138206017
gain,OpenCoast_62319,2.220578882
loss,OpenCoast_62319,51.28376126
gain,OpenCoast_62322,2.050055902
loss,OpenCoast_62322,1.230500702
loss,OpenCoast_62325,0.015342985
gain,OpenCoast_62327,0.495709185
loss,OpenCoast_62327,1.126511933
gain,OpenCoast_62329,1.407014088
loss,OpenCoast_62329,3.294699829
gain,OpenCoast_62333,4.562648788
loss,OpenCoast_62333,7.298333419
gain,OpenCoast_62334,9.113102715
loss,OpenCoast_62334,39.84115486
gain,OpenCoast_62336,0.322154848
loss,OpenCoast_62336,2.067924252
loss,OpenCoast_62338,0.540410546
gain,OpenCoast_62339,4.566735094
loss,OpenCoast_62339,10.81970864
gain,OpenCoast_62340,0.010003402
gain,OpenCoast_62342,0.095831001
loss,OpenCoast_62342,3.857083894
loss,OpenCoast_62344,1.006573613
gain,OpenCoast_62347,0.446685467
loss,OpenCoast_62347,3.255119354
gain,OpenCoast_62348,1.286679569
loss,OpenCoast_62348,0.405653009
loss,OpenCoast_62350,0.184027574
gain,OpenCoast_62351,1.000013905
loss,OpenCoast_62351,0.524814457
gain,OpenCoast_62353,0.04748256
loss,OpenCoast_62353,0.237212611
gain,OpenCoast_62355,0.056148111
loss,OpenCoast_62355,1.736379423
loss,OpenCoast_62356,0.001246971
loss,OpenCoast_62359,0.18874191
gain,OpenCoast_62360,0.027265304
loss,OpenCoast_62360,0.057730502
gain,OpenCoast_62361,1.735064329
loss,OpenCoast_62361,0.115442225
gain,OpenCoast_62363,7.625795753
loss,OpenCoast_62363,14.65801581
gain,OpenCoast_62364,5.02979E-07
loss,OpenCoast_62364,0.575592263
loss,OpenCoast_62366,0.449001155
gain,OpenCoast_62368,0.576112254
loss,OpenCoast_62368,1.9810226
gain,OpenCoast_62372,0.547405574
loss,OpenCoast_62372,0.132499585
loss,OpenCoast_62373,0.040790989
gain,OpenCoast_62374,2.969016391
loss,OpenCoast_62374,7.140577712
gain,OpenCoast_62377,6.761862036
loss,OpenCoast_62377,1.770397287
gain,OpenCoast_62378,0.035258463
loss,OpenCoast_62378,6.639267563
gain,OpenCoast_62381,0.229653395
loss,OpenCoast_62381,1.350928198
loss,OpenCoast_62382,0.225916616
gain,OpenCoast_62383,0.246355356
loss,OpenCoast_62383,0.338664667
gain,OpenCoast_62389,1.02646834
loss,OpenCoast_62389,96.87854539
gain,OpenCoast_62390,0.429628777
loss,OpenCoast_62390,9.497753818
loss,OpenCoast_62391,0.009033781
gain,OpenCoast_62392,2.366989165
loss,OpenCoast_62392,1.543240086
gain,OpenCoast_62393,3.331249845
loss,OpenCoast_62393,16.01089528
gain,OpenCoast_62394,26.15678205
loss,OpenCoast_62394,39.92250488
gain,OpenCoast_62395,3.512520715
loss,OpenCoast_62395,2.809572799
gain,OpenCoast_62401,69.09190402
loss,OpenCoast_62401,2.042804541
loss,OpenCoast_62402,0.045568957
gain,OpenCoast_62403,9.600643456
loss,OpenCoast_62403,39.47462018
gain,OpenCoast_62404,14.57315589
loss,OpenCoast_62404,43.98129935
gain,OpenCoast_62405,1.15105812
loss,OpenCoast_62405,6.067109729
gain,OpenCoast_62406,8.724918169
loss,OpenCoast_62406,1.655755599
gain,OpenCoast_62408,0.45367125
loss,OpenCoast_62408,1.171266355
gain,OpenCoast_62411,0.841963968
loss,OpenCoast_62411,15.27927707
gain,OpenCoast_62412,5.289113883
loss,OpenCoast_62412,4.798291307
loss,OpenCoast_62414,1.215446674
gain,OpenCoast_62418,6.245351474
loss,OpenCoast_62418,4.968299807
gain,OpenCoast_62419,31.75197741
loss,OpenCoast_62419,70.38124255
gain,OpenCoast_62421,4.575848733
loss,OpenCoast_62421,198.871621
gain,OpenCoast_62422,1.338791258
loss,OpenCoast_62422,0.173271786
gain,OpenCoast_62423,2.902519989
loss,OpenCoast_62423,5.111298192
loss,OpenCoast_62424,0.462314669
gain,OpenCoast_62426,2.684570132
loss,OpenCoast_62426,2.553141221
gain,OpenCoast_62427,0.057793983
loss,OpenCoast_62427,0.45245355
gain,OpenCoast_62428,0.173347761
loss,OpenCoast_62428,0.288913774
