chng_type,Type,area_ha
loss,OpenCoast_61981,20.04730663
gain,OpenCoast_61984,22.66529508
loss,OpenCoast_61984,76.12695917
gain,OpenCoast_61986,41.21078297
loss,OpenCoast_61986,64.55203021
gain,OpenCoast_61989,7.263567494
loss,OpenCoast_61989,17.9211988
gain,OpenCoast_61990,2.270724772
loss,OpenCoast_61990,56.94585747
gain,OpenCoast_61992,65.66320537
loss,OpenCoast_61992,389.5904148
gain,OpenCoast_61993,144.4702195
loss,OpenCoast_61993,705.4412111
gain,OpenCoast_61994,210.4976848
loss,OpenCoast_61994,341.6356374
gain,OpenCoast_61995,64.68014113
loss,OpenCoast_61995,262.0615153
gain,OpenCoast_61996,15.67975334
loss,OpenCoast_61996,84.63475821
gain,OpenCoast_61997,5.186899542
loss,OpenCoast_61997,18.10658618
gain,OpenCoast_61999,10.09651282
loss,OpenCoast_61999,3.129393863
gain,OpenCoast_62000,43.64879334
loss,OpenCoast_62000,150.2671956
gain,OpenCoast_62001,92.60382738
loss,OpenCoast_62001,1183.580667
gain,OpenCoast_62003,32.74885596
loss,OpenCoast_62003,119.3173305
gain,OpenCoast_62005,0.160527886
loss,OpenCoast_62005,43.1898672
gain,OpenCoast_62006,1.987428505
loss,OpenCoast_62006,4.347033769
gain,OpenCoast_62007,10.68525239
loss,OpenCoast_62007,159.9021541
gain,OpenCoast_62009,2.105398567
loss,OpenCoast_62009,38.29655556
gain,OpenCoast_62011,1.805022454
loss,OpenCoast_62011,16.90705097
gain,OpenCoast_62012,80.01912487
loss,OpenCoast_62012,368.6933493
gain,OpenCoast_62013,155.7822054
loss,OpenCoast_62013,273.790443
gain,OpenCoast_62014,38.90104522
loss,OpenCoast_62014,199.8894638
gain,OpenCoast_62015,52.24619683
loss,OpenCoast_62015,169.7034173
gain,OpenCoast_62017,0.237935827
loss,OpenCoast_62017,17.01312818
gain,OpenCoast_62018,0.76917928
loss,OpenCoast_62018,0.654096412
gain,OpenCoast_62020,0.115629459
loss,OpenCoast_62020,0.416857775
gain,OpenCoast_62022,29.66887183
loss,OpenCoast_62022,18.85039366
gain,OpenCoast_62023,0.720594698
loss,OpenCoast_62023,10.34589376
gain,OpenCoast_62024,140.0689272
loss,OpenCoast_62024,48.2781308
gain,OpenCoast_62025,0.832552498
loss,OpenCoast_62025,62.90154541
gain,OpenCoast_62027,28.04670913
loss,OpenCoast_62027,62.7325328
gain,OpenCoast_62028,1.902321061
loss,OpenCoast_62028,2.755519116
gain,OpenCoast_62031,166.594651
loss,OpenCoast_62031,227.1357769
loss,OpenCoast_62032,16.08279827
gain,OpenCoast_62036,9.450875741
loss,OpenCoast_62036,4.002131969
gain,OpenCoast_62040,0.653574689
loss,OpenCoast_62040,1.628347059
gain,OpenCoast_62041,7.084448936
loss,OpenCoast_62041,2.68389059
gain,OpenCoast_62042,0.059414336
gain,OpenCoast_62043,24.89534986
loss,OpenCoast_62043,74.29443604
gain,OpenCoast_62047,2.268653708
loss,OpenCoast_62047,10.03936517
gain,OpenCoast_62048,1.593808457
loss,OpenCoast_62048,5.68553294
gain,OpenCoast_62049,1.101484997
loss,OpenCoast_62049,5.722223459
loss,OpenCoast_62051,0.769968644
gain,OpenCoast_62052,1.734298526
loss,OpenCoast_62052,3.681230347
gain,OpenCoast_62053,4.291134703
loss,OpenCoast_62053,36.36542962
gain,OpenCoast_62056,109.0104728
loss,OpenCoast_62056,79.93534293
gain,OpenCoast_62057,3.287644933
loss,OpenCoast_62057,14.72160332
gain,OpenCoast_62058,1.185046546
loss,OpenCoast_62058,0.11850444
gain,OpenCoast_62062,1.184422591
loss,OpenCoast_62062,45.21419059
gain,OpenCoast_62064,13.19057807
loss,OpenCoast_62064,16.59313082
gain,OpenCoast_62065,20.09191568
loss,OpenCoast_62065,52.05614014
gain,OpenCoast_62066,0.23695344
loss,OpenCoast_62066,0.059238456
gain,OpenCoast_62067,14.23621803
loss,OpenCoast_62067,45.8473122
gain,OpenCoast_62068,10.37613011
loss,OpenCoast_62068,21.02209595
gain,OpenCoast_62069,17.61776244
loss,OpenCoast_62069,53.53354057
gain,OpenCoast_62070,1.419785725
loss,OpenCoast_62070,0.70989481
gain,OpenCoast_62071,14.59950077
loss,OpenCoast_62071,23.87237855
gain,OpenCoast_62072,461.1853353
loss,OpenCoast_62072,1964.530346
gain,OpenCoast_62073,198.8424307
loss,OpenCoast_62073,324.5901779
loss,OpenCoast_62074,0.094773884
gain,OpenCoast_62075,0.177599103
loss,OpenCoast_62075,1.124795716
gain,OpenCoast_62077,0.158215786
loss,OpenCoast_62077,1.657422211
gain,OpenCoast_62078,14.01077763
loss,OpenCoast_62078,18.52956956
gain,OpenCoast_62079,2.071229093
loss,OpenCoast_62079,2.760955474
gain,OpenCoast_62080,9.423629827
loss,OpenCoast_62080,24.41505764
gain,OpenCoast_62082,0.76861561
loss,OpenCoast_62082,7.37631452
gain,OpenCoast_62084,75.42892413
loss,OpenCoast_62084,162.9627463
gain,OpenCoast_62085,6.42835322
loss,OpenCoast_62085,9.522516065
gain,OpenCoast_62086,59.83519831
loss,OpenCoast_62086,30.65317082
gain,OpenCoast_62087,18.31734866
loss,OpenCoast_62087,12.43539582
loss,OpenCoast_62088,0.059009611
gain,OpenCoast_62090,93.93567571
loss,OpenCoast_62090,151.7253174
gain,OpenCoast_62091,7.707930862
loss,OpenCoast_62091,22.72317104
gain,OpenCoast_62092,4.448727185
loss,OpenCoast_62092,2.242246784
gain,OpenCoast_62093,9.655580796
loss,OpenCoast_62093,30.38009002
gain,OpenCoast_62097,74.79005367
loss,OpenCoast_62097,143.9086162
gain,OpenCoast_62099,2.781736884
loss,OpenCoast_62099,9.00383708
gain,OpenCoast_62100,549.7260495
loss,OpenCoast_62100,1166.1351
gain,OpenCoast_62102,3.710617439
loss,OpenCoast_62102,13.20601273
gain,OpenCoast_62103,112.1327885
loss,OpenCoast_62103,81.07812178
gain,OpenCoast_62104,113.2559223
loss,OpenCoast_62104,133.2243992
gain,OpenCoast_62106,7.788027754
loss,OpenCoast_62106,183.1464185
gain,OpenCoast_62109,13.90145242
loss,OpenCoast_62109,10.47786799
gain,OpenCoast_62111,20.43864443
loss,OpenCoast_62111,50.11365102
gain,OpenCoast_62112,7.089096902
loss,OpenCoast_62112,3.210003711
gain,OpenCoast_62113,1.0635322
loss,OpenCoast_62113,2.067767575
gain,OpenCoast_62114,49.01369723
loss,OpenCoast_62114,250.421452
gain,OpenCoast_62116,5.317485812
loss,OpenCoast_62116,12.60489997
loss,OpenCoast_62120,13.37042431
gain,OpenCoast_62121,7.950547179
loss,OpenCoast_62121,19.55679518
gain,OpenCoast_62122,154.5605241
loss,OpenCoast_62122,417.0527117
gain,OpenCoast_62124,113.7466109
loss,OpenCoast_62124,133.3166616
gain,OpenCoast_62125,0.654108529
loss,OpenCoast_62125,1.008853361
gain,OpenCoast_62126,0.364398978
loss,OpenCoast_62126,0.536497528
gain,OpenCoast_62127,3.083929085
loss,OpenCoast_62127,0.177920077
gain,OpenCoast_62128,31.40796538
loss,OpenCoast_62128,47.36166263
gain,OpenCoast_62130,0.081156837
loss,OpenCoast_62130,7.628601612
gain,OpenCoast_62131,0.32369197
loss,OpenCoast_62131,8.939753991
gain,OpenCoast_62135,12.20656801
loss,OpenCoast_62135,32.16496019
gain,OpenCoast_62136,0.356180903
gain,OpenCoast_62137,150.0779817
loss,OpenCoast_62137,501.695229
gain,OpenCoast_62138,42.83480142
loss,OpenCoast_62138,67.28836276
gain,OpenCoast_62139,6.349915508
loss,OpenCoast_62139,19.61471293
gain,OpenCoast_62140,195.7809555
loss,OpenCoast_62140,257.4382532
gain,OpenCoast_62142,14.20127413
loss,OpenCoast_62142,49.98170318
gain,OpenCoast_62145,0.356306001
loss,OpenCoast_62145,3.25135289
gain,OpenCoast_62146,3.45158052
loss,OpenCoast_62146,3.952814003
gain,OpenCoast_62147,27.66197898
loss,OpenCoast_62147,9.343343877
gain,OpenCoast_62148,2.42079382
loss,OpenCoast_62148,28.4548396
gain,OpenCoast_62150,150.7007174
loss,OpenCoast_62150,401.6076609
gain,OpenCoast_62151,1.763182274
loss,OpenCoast_62151,2.069868593
gain,OpenCoast_62152,30.8634513
loss,OpenCoast_62152,29.33626655
gain,OpenCoast_62153,129.4261466
loss,OpenCoast_62153,235.4015425
gain,OpenCoast_62155,33.42104342
loss,OpenCoast_62155,18.17624455
gain,OpenCoast_62156,231.9927485
loss,OpenCoast_62156,775.1009593
gain,OpenCoast_62157,54.33708784
loss,OpenCoast_62157,79.01672963
gain,OpenCoast_62158,21.58654571
loss,OpenCoast_62158,390.5079871
gain,OpenCoast_62159,452.9726966
loss,OpenCoast_62159,504.275535
gain,OpenCoast_62160,0.058913225
loss,OpenCoast_62160,0.575920647
gain,OpenCoast_62162,0.029628405
loss,OpenCoast_62162,0.176725534
gain,OpenCoast_62163,64.95261141
loss,OpenCoast_62163,41.05903466
gain,OpenCoast_62167,0.273570174
loss,OpenCoast_62167,0.250689494
gain,OpenCoast_62168,0.470411586
loss,OpenCoast_62168,13.58307499
gain,OpenCoast_62169,26.96986662
loss,OpenCoast_62169,13.58914463
gain,OpenCoast_62170,0.17655207
loss,OpenCoast_62170,21.82040741
gain,OpenCoast_62172,191.6090747
loss,OpenCoast_62172,165.0586714
gain,OpenCoast_62173,197.5707306
loss,OpenCoast_62173,308.0528154
gain,OpenCoast_62174,33.01053312
loss,OpenCoast_62174,492.3414008
gain,OpenCoast_62175,0.411090764
loss,OpenCoast_62175,0.783459649
gain,OpenCoast_62176,20.32116766
loss,OpenCoast_62176,173.2740755
gain,OpenCoast_62177,0.234938709
loss,OpenCoast_62177,3.336408427
gain,OpenCoast_62179,1.998251259
loss,OpenCoast_62179,0.621384476
gain,OpenCoast_62180,3.636331088
loss,OpenCoast_62180,155.9631052
gain,OpenCoast_62182,5.279620094
loss,OpenCoast_62182,115.4375767
gain,OpenCoast_62184,1.555743043
loss,OpenCoast_62184,45.49163315
gain,OpenCoast_62185,0.175817685
gain,OpenCoast_62187,0.293164844
loss,OpenCoast_62187,2.521214024
gain,OpenCoast_62188,0.527591485
loss,OpenCoast_62188,0.11724155
gain,OpenCoast_62190,49.03159725
loss,OpenCoast_62190,9.542408314
gain,OpenCoast_62191,1.04315579
loss,OpenCoast_62191,10.02203682
gain,OpenCoast_62192,17.07285837
loss,OpenCoast_62192,60.26657309
gain,OpenCoast_62193,11.27519317
loss,OpenCoast_62193,49.8258395
gain,OpenCoast_62194,10.25083145
loss,OpenCoast_62194,26.00542399
gain,OpenCoast_62197,1.184110896
loss,OpenCoast_62197,1.638069518
gain,OpenCoast_62198,15.85627951
loss,OpenCoast_62198,34.05366915
gain,OpenCoast_62199,0.233980627
loss,OpenCoast_62199,0.292472829
gain,OpenCoast_62200,0.994171085
loss,OpenCoast_62200,5.589690139
gain,OpenCoast_62201,2.573378986
loss,OpenCoast_62201,0.979140018
gain,OpenCoast_62202,0.10303042
gain,OpenCoast_62203,4.737941127
loss,OpenCoast_62203,8.514948401
gain,OpenCoast_62204,2.143226679
loss,OpenCoast_62204,40.50824883
gain,OpenCoast_62205,11.11789304
loss,OpenCoast_62205,28.24744473
gain,OpenCoast_62206,2.194862083
loss,OpenCoast_62206,4.031432348
gain,OpenCoast_62207,16.86667544
loss,OpenCoast_62207,50.7080783
gain,OpenCoast_62209,8.408819455
loss,OpenCoast_62209,24.41895301
loss,OpenCoast_62214,0.117047877
gain,OpenCoast_62215,21.21317492
loss,OpenCoast_62215,171.7249931
gain,OpenCoast_62216,22.35750151
loss,OpenCoast_62216,16.45596645
gain,OpenCoast_62217,0.117109729
loss,OpenCoast_62217,0.351331584
gain,OpenCoast_62220,2.138921326
loss,OpenCoast_62220,38.01164476
gain,OpenCoast_62223,1.716865026
loss,OpenCoast_62223,0.365061666
loss,OpenCoast_62224,0.351302947
loss,OpenCoast_62228,12.70823767
gain,OpenCoast_62229,5.386094254
loss,OpenCoast_62229,9.110085497
gain,OpenCoast_62230,8.336401064
loss,OpenCoast_62230,2.838812179
gain,OpenCoast_62232,6.151355438
loss,OpenCoast_62232,11.52922558
gain,OpenCoast_62233,3.95622133
loss,OpenCoast_62233,0.156022398
gain,OpenCoast_62235,0.700408756
loss,OpenCoast_62235,2.451433533
gain,OpenCoast_62236,14.30968146
loss,OpenCoast_62236,43.03380685
gain,OpenCoast_62238,1.33386755
loss,OpenCoast_62238,20.94796014
gain,OpenCoast_62239,4.141827693
loss,OpenCoast_62239,28.49298309
gain,OpenCoast_62242,109.3124532
loss,OpenCoast_62242,41.6199104
gain,OpenCoast_62244,184.6635824
loss,OpenCoast_62244,56.6930837
gain,OpenCoast_62245,1.631991997
loss,OpenCoast_62245,43.546366
gain,OpenCoast_62246,10.20384971
loss,OpenCoast_62246,136.7318658
gain,OpenCoast_62248,4.32393588
loss,OpenCoast_62248,1.719243283
gain,OpenCoast_62249,7.747297875
loss,OpenCoast_62249,10.01910202
gain,OpenCoast_62250,11.39865346
loss,OpenCoast_62250,109.3212873
gain,OpenCoast_62251,1.902765955
loss,OpenCoast_62251,8.478911286
gain,OpenCoast_62253,6.322520506
loss,OpenCoast_62253,26.62850194
gain,OpenCoast_62256,1.401921249
loss,OpenCoast_62256,8.703080734
gain,OpenCoast_62258,0.700830508
loss,OpenCoast_62258,65.4265322
gain,OpenCoast_62260,53.72692396
loss,OpenCoast_62260,58.60600358
gain,OpenCoast_62261,39.02181538
loss,OpenCoast_62261,52.42595141
gain,OpenCoast_62263,10.50495982
loss,OpenCoast_62263,23.37039798
gain,OpenCoast_62264,96.74824322
loss,OpenCoast_62264,24.96060035
gain,OpenCoast_62265,0.968353471
loss,OpenCoast_62265,20.80275796
gain,OpenCoast_62266,9.760777383
loss,OpenCoast_62266,20.67644679
gain,OpenCoast_62269,29.17368004
loss,OpenCoast_62269,17.89026572
gain,OpenCoast_62271,1.928415867
loss,OpenCoast_62271,21.15362082
gain,OpenCoast_62272,67.26135954
loss,OpenCoast_62272,15.34492882
gain,OpenCoast_62273,68.12657531
loss,OpenCoast_62273,252.9870103
gain,OpenCoast_62274,21.08059536
loss,OpenCoast_62274,13.84391318
gain,OpenCoast_62278,61.66056479
loss,OpenCoast_62278,59.53264748
gain,OpenCoast_62280,127.4852772
loss,OpenCoast_62280,410.9165411
gain,OpenCoast_62281,5.348772967
loss,OpenCoast_62281,16.49611067
gain,OpenCoast_62283,11.3836464
loss,OpenCoast_62283,8.116458262
loss,OpenCoast_62285,0.058076625
loss,OpenCoast_62286,132.6242253
gain,OpenCoast_62287,2.974287368
loss,OpenCoast_62287,7.837416335
gain,OpenCoast_62288,2.151614814
loss,OpenCoast_62288,8.934608587
gain,OpenCoast_62291,32.9377854
loss,OpenCoast_62291,9.387143866
gain,OpenCoast_62292,2.552589146
loss,OpenCoast_62292,2.033518017
loss,OpenCoast_62293,25.12560909
gain,OpenCoast_62294,10.86559076
loss,OpenCoast_62294,31.81398438
gain,OpenCoast_62297,80.36311683
loss,OpenCoast_62297,458.9847404
gain,OpenCoast_62299,0.522521037
loss,OpenCoast_62299,51.49697763
gain,OpenCoast_62300,19.15491435
loss,OpenCoast_62300,49.17289502
gain,OpenCoast_62301,393.533835
loss,OpenCoast_62301,606.2330261
gain,OpenCoast_62303,21.33235421
loss,OpenCoast_62303,25.0419146
gain,OpenCoast_62306,1.083136727
loss,OpenCoast_62306,89.46914287
gain,OpenCoast_62308,3.814172628
loss,OpenCoast_62308,6.603297532
gain,OpenCoast_62312,1.967310565
loss,OpenCoast_62312,3.12370909
gain,OpenCoast_62314,18.36444045
loss,OpenCoast_62314,362.0108547
gain,OpenCoast_62315,0.173566078
loss,OpenCoast_62315,1.134618028
gain,OpenCoast_62318,0.115665686
loss,OpenCoast_62318,1.040991023
gain,OpenCoast_62319,5.651049561
loss,OpenCoast_62319,299.7631014
gain,OpenCoast_62322,18.83316886
loss,OpenCoast_62322,25.20621365
gain,OpenCoast_62325,0.81050457
loss,OpenCoast_62325,4.731954001
gain,OpenCoast_62327,0.77848413
loss,OpenCoast_62327,2.116878978
gain,OpenCoast_62328,0.289598847
loss,OpenCoast_62328,6.139376782
gain,OpenCoast_62329,4.731461076
loss,OpenCoast_62329,23.17389182
gain,OpenCoast_62333,25.11046388
loss,OpenCoast_62333,46.83037029
gain,OpenCoast_62334,75.63117402
loss,OpenCoast_62334,747.5443227
gain,OpenCoast_62336,1.588017131
loss,OpenCoast_62336,18.3070674
gain,OpenCoast_62338,2.604868919
loss,OpenCoast_62338,8.663603934
gain,OpenCoast_62339,160.0258382
loss,OpenCoast_62339,357.3348439
gain,OpenCoast_62340,6.45735142
loss,OpenCoast_62340,2.714011386
loss,OpenCoast_62341,0.519760328
gain,OpenCoast_62342,3.826868647
loss,OpenCoast_62342,22.15922876
gain,OpenCoast_62343,15.73953142
loss,OpenCoast_62343,8.475124553
gain,OpenCoast_62344,1.384224045
loss,OpenCoast_62344,10.81638321
gain,OpenCoast_62347,4.974723187
loss,OpenCoast_62347,22.81508513
gain,OpenCoast_62348,3.327420986
loss,OpenCoast_62348,3.804708098
gain,OpenCoast_62349,0.230968365
loss,OpenCoast_62349,0.230968235
gain,OpenCoast_62350,0.923775017
loss,OpenCoast_62350,1.08612254
gain,OpenCoast_62351,6.909583852
loss,OpenCoast_62351,2.131003217
gain,OpenCoast_62353,1.627068561
loss,OpenCoast_62353,2.361395728
gain,OpenCoast_62355,0.174696155
loss,OpenCoast_62355,2.245665364
gain,OpenCoast_62356,6.408192635
loss,OpenCoast_62356,148.0194992
gain,OpenCoast_62359,0.115454942
loss,OpenCoast_62359,1.254463226
gain,OpenCoast_62360,0.896408547
loss,OpenCoast_62360,4.791547181
gain,OpenCoast_62361,1.439568759
loss,OpenCoast_62361,0.865880235
loss,OpenCoast_62362,0.403941728
gain,OpenCoast_62363,22.95850199
loss,OpenCoast_62363,67.45212665
gain,OpenCoast_62364,3.346219127
loss,OpenCoast_62364,68.25478231
gain,OpenCoast_62366,0.921915566
loss,OpenCoast_62366,35.67942966
gain,OpenCoast_62368,2.131692964
loss,OpenCoast_62368,13.57365219
gain,OpenCoast_62369,2.937512286
loss,OpenCoast_62369,1.728109882
gain,OpenCoast_62372,11.94990353
loss,OpenCoast_62372,15.07349533
loss,OpenCoast_62373,0.016772254
gain,OpenCoast_62374,13.89427344
loss,OpenCoast_62374,20.6010189
gain,OpenCoast_62377,9.704885361
loss,OpenCoast_62377,10.43345937
gain,OpenCoast_62378,0.07991202
loss,OpenCoast_62378,18.15635129
gain,OpenCoast_62380,0.402790883
loss,OpenCoast_62380,0.402788717
gain,OpenCoast_62381,1.550319031
loss,OpenCoast_62381,14.14979535
loss,OpenCoast_62382,0.463163045
gain,OpenCoast_62383,20.25139299
loss,OpenCoast_62383,11.31650972
gain,OpenCoast_62384,2.124489902
loss,OpenCoast_62384,3.043172416
gain,OpenCoast_62386,0.172189679
loss,OpenCoast_62386,2.926782415
gain,OpenCoast_62387,3.332355237
loss,OpenCoast_62387,8.790491493
gain,OpenCoast_62388,0.17237852
loss,OpenCoast_62388,0.40219406
gain,OpenCoast_62389,3.16166238
loss,OpenCoast_62389,389.1056789
gain,OpenCoast_62390,3.821680842
loss,OpenCoast_62390,177.962039
gain,OpenCoast_62391,0.574443585
loss,OpenCoast_62391,1.139876308
gain,OpenCoast_62392,9.24471275
loss,OpenCoast_62392,6.964495575
gain,OpenCoast_62393,21.65669254
loss,OpenCoast_62393,223.8331631
gain,OpenCoast_62394,162.9691193
loss,OpenCoast_62394,1012.096193
gain,OpenCoast_62395,52.16787298
loss,OpenCoast_62395,18.64599403
gain,OpenCoast_62401,63.6598632
loss,OpenCoast_62401,39.55432781
gain,OpenCoast_62402,0.979934152
loss,OpenCoast_62402,3.701277327
gain,OpenCoast_62403,106.6274551
loss,OpenCoast_62403,1048.36466
gain,OpenCoast_62404,33.35748516
loss,OpenCoast_62404,79.63819651
gain,OpenCoast_62405,1.903846914
loss,OpenCoast_62405,47.47781483
gain,OpenCoast_62406,0.497025406
loss,OpenCoast_62406,1.802455537
gain,OpenCoast_62408,2.264201546
loss,OpenCoast_62408,13.34176795
gain,OpenCoast_62409,6.532758601
loss,OpenCoast_62409,10.98411217
gain,OpenCoast_62411,13.84039387
loss,OpenCoast_62411,80.03916777
gain,OpenCoast_62412,1.879647885
loss,OpenCoast_62412,6.706287267
gain,OpenCoast_62414,4.508254494
loss,OpenCoast_62414,1.84785044
gain,OpenCoast_62418,4.336302367
loss,OpenCoast_62418,109.5056532
gain,OpenCoast_62419,70.19068964
loss,OpenCoast_62419,528.3231163
gain,OpenCoast_62421,14.16539484
loss,OpenCoast_62421,766.3939601
gain,OpenCoast_62422,8.36438152
loss,OpenCoast_62422,0.173272845
gain,OpenCoast_62423,26.01440647
loss,OpenCoast_62423,33.97020684
gain,OpenCoast_62424,0.577909828
loss,OpenCoast_62424,105.5260906
gain,OpenCoast_62426,25.10915412
loss,OpenCoast_62426,31.94041977
gain,OpenCoast_62427,1.503256732
loss,OpenCoast_62427,7.754088469
gain,OpenCoast_62428,3.582540682
loss,OpenCoast_62428,4.969357505
gain,OpenCoast_62430,7.045996593
loss,OpenCoast_62430,21.69749734
gain,OpenCoast_62431,12.32716288
loss,OpenCoast_62431,7.854615684
gain,OpenCoast_62432,30.72716782
loss,OpenCoast_62432,195.7332061
gain,OpenCoast_62433,77.54111771
loss,OpenCoast_62433,68.45486667
gain,OpenCoast_62435,1.547206117
loss,OpenCoast_62435,12.09114127
gain,OpenCoast_62436,3.154676368
loss,OpenCoast_62436,24.08093154
gain,OpenCoast_62437,13.36440734
loss,OpenCoast_62437,48.98029892
gain,OpenCoast_62441,20.53056855
loss,OpenCoast_62441,28.21445401
gain,OpenCoast_62442,0.5158512
loss,OpenCoast_62442,30.86330425
gain,OpenCoast_62443,68.6786022
loss,OpenCoast_62443,195.9174137
gain,OpenCoast_62445,11.48192843
loss,OpenCoast_62445,14.71057883
gain,OpenCoast_62448,20.8171784
loss,OpenCoast_62448,32.88348501
gain,OpenCoast_62449,0.760334929
loss,OpenCoast_62449,27.63407866
gain,OpenCoast_62450,4.865059561
loss,OpenCoast_62450,9.558394655
gain,OpenCoast_62453,0.400528969
loss,OpenCoast_62453,0.34331626
loss,OpenCoast_62454,0.629502623
gain,OpenCoast_62455,13.06445637
loss,OpenCoast_62455,11.76348131
gain,OpenCoast_62456,0.400551255
loss,OpenCoast_62456,6.429674908
gain,OpenCoast_62457,0.057214983
loss,OpenCoast_62457,2.517469208
gain,OpenCoast_62459,1.0014994
loss,OpenCoast_62459,84.46525543
gain,OpenCoast_62460,10.09011906
loss,OpenCoast_62460,14.03845871
loss,OpenCoast_62462,1.030463584
gain,OpenCoast_62464,2.229370323
loss,OpenCoast_62464,3.874484443
gain,OpenCoast_62465,7.854435209
loss,OpenCoast_62465,20.77929773
gain,OpenCoast_62466,164.9248647
loss,OpenCoast_62466,577.9699287
gain,OpenCoast_62467,34.32392151
loss,OpenCoast_62467,49.79498469
gain,OpenCoast_62468,0.224435882
loss,OpenCoast_62468,0.676578573
gain,OpenCoast_62469,0.686873856
loss,OpenCoast_62469,1.602717333
gain,OpenCoast_62470,67.29417824
loss,OpenCoast_62470,294.0077781
gain,OpenCoast_62471,95.02929441
loss,OpenCoast_62471,250.180133
gain,OpenCoast_62472,7.223506323
loss,OpenCoast_62472,18.17590057
gain,OpenCoast_62474,0.452250255
loss,OpenCoast_62474,0.28461243
gain,OpenCoast_62475,5.987862958
loss,OpenCoast_62475,13.05086805
gain,OpenCoast_62477,0.797688882
loss,OpenCoast_62477,1.766379151
gain,OpenCoast_62478,14.61260618
loss,OpenCoast_62478,20.73249411
gain,OpenCoast_62479,4.398695144
loss,OpenCoast_62479,5.397043449
gain,OpenCoast_62482,31.55644968
loss,OpenCoast_62482,73.00555475
gain,OpenCoast_62483,1.35960952
loss,OpenCoast_62483,1.367236117
gain,OpenCoast_62484,0.626554985
loss,OpenCoast_62484,64.75851996
gain,OpenCoast_62485,0.342578039
loss,OpenCoast_62485,11.01506759
gain,OpenCoast_62486,1.006280381
loss,OpenCoast_62486,0.337139417
gain,OpenCoast_62487,10.60072338
loss,OpenCoast_62487,20.15316965
gain,OpenCoast_62488,9.376496856
loss,OpenCoast_62488,24.48440123
gain,OpenCoast_62491,0.795256465
loss,OpenCoast_62491,3.408236563
gain,OpenCoast_62492,0.568138798
loss,OpenCoast_62492,5.147035932
gain,OpenCoast_62494,1.785368294
loss,OpenCoast_62494,10.57743987
gain,OpenCoast_62495,19.47616136
loss,OpenCoast_62495,1313.632975
gain,OpenCoast_62496,0.227234187
loss,OpenCoast_62496,31.87055572
gain,OpenCoast_62497,5.054644417
loss,OpenCoast_62497,20.43423057
gain,OpenCoast_62498,10.25155767
loss,OpenCoast_62498,144.6004592
gain,OpenCoast_62499,1.961420689
loss,OpenCoast_62499,8.28159907
gain,OpenCoast_62500,28.25596253
loss,OpenCoast_62500,51.63555442
gain,OpenCoast_62501,26.46033876
loss,OpenCoast_62501,51.70958711
gain,OpenCoast_62502,740.6513743
loss,OpenCoast_62502,7249.337854
gain,OpenCoast_62504,5.425526763
loss,OpenCoast_62504,15.47423749
gain,OpenCoast_62508,58.84489678
loss,OpenCoast_62508,45.19832897
gain,OpenCoast_62509,3.167696223
loss,OpenCoast_62509,40.22619712
gain,OpenCoast_62510,1.713975603
loss,OpenCoast_62510,30.34319644
gain,OpenCoast_62511,8.494799103
loss,OpenCoast_62511,7.473583156
gain,OpenCoast_62513,34.43526608
loss,OpenCoast_62513,315.7456147
gain,OpenCoast_62514,14.91130051
loss,OpenCoast_62514,31.54572615
gain,OpenCoast_62516,24.99987512
loss,OpenCoast_62516,54.76421938
gain,OpenCoast_62518,40.98735012
loss,OpenCoast_62518,556.7883553
gain,OpenCoast_62520,8.502745124
loss,OpenCoast_62520,3.687576978
gain,OpenCoast_62521,4.150595038
loss,OpenCoast_62521,15.42307575
loss,OpenCoast_62522,1.359433992
gain,OpenCoast_62524,4.652162662
loss,OpenCoast_62524,74.10799115
gain,OpenCoast_62525,3.189216413
loss,OpenCoast_62525,4.767109926
gain,OpenCoast_62526,195.3319353
loss,OpenCoast_62526,148.5978904
gain,OpenCoast_62531,65.61713451
loss,OpenCoast_62531,65.83729833
gain,OpenCoast_62533,0.793193561
loss,OpenCoast_62533,8.661134029
gain,OpenCoast_62535,15.98634231
loss,OpenCoast_62535,28.68456494
gain,OpenCoast_62536,73.4729568
loss,OpenCoast_62536,158.5476324
gain,OpenCoast_62537,6.736382892
loss,OpenCoast_62537,15.8015546
gain,OpenCoast_62539,23.74089402
loss,OpenCoast_62539,48.96639185
gain,OpenCoast_62540,0.860876931
loss,OpenCoast_62540,24.85044255
gain,OpenCoast_62541,0.480271558
loss,OpenCoast_62541,93.03429657
gain,OpenCoast_62548,3.056150596
loss,OpenCoast_62548,19.27437914
loss,OpenCoast_62552,0.814677677
gain,OpenCoast_62553,8.788214765
loss,OpenCoast_62553,128.115789
gain,OpenCoast_62554,8.303040063
loss,OpenCoast_62554,7.914440801
gain,OpenCoast_62557,5.051212324
loss,OpenCoast_62557,46.3919902
gain,OpenCoast_62559,33.5519607
loss,OpenCoast_62559,1.075040932
gain,OpenCoast_62560,1.638094472
loss,OpenCoast_62560,0.790801561
gain,OpenCoast_62561,0.282626217
loss,OpenCoast_62561,1.213039799
gain,OpenCoast_62564,33.21369792
loss,OpenCoast_62564,138.1257089
gain,OpenCoast_62566,1.746611572
loss,OpenCoast_62566,5.296150817
gain,OpenCoast_62571,98.36727326
loss,OpenCoast_62571,23.46388312
gain,OpenCoast_62572,8.615756459
loss,OpenCoast_62572,24.0807882
gain,OpenCoast_62573,9.909975785
loss,OpenCoast_62573,6.555645568
